MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1352508	Stau2	staufen double-stranded RNA binding protein 2	1		positive regulation of dendritic spine morphogenesis			IEA	ENSRNOP00000087673 Q68SB1 	J:342605 	
MGI:1352508	Stau2	staufen double-stranded RNA binding protein 2	1		positive regulation of dendritic spine morphogenesis			ISO	RGD:621479 	J:155856 	
MGI:1352508	Stau2	staufen double-stranded RNA binding protein 2	1		positive regulation of synapse assembly			IEA	ENSRNOP00000087673 Q68SB1 	J:342605 	
MGI:1352508	Stau2	staufen double-stranded RNA binding protein 2	1		positive regulation of synapse assembly			ISO	RGD:621479 	J:155856 	
MGI:2442572	Stk38	serine/threonine kinase 38	17		postsynapse organization			ISO	RGD:1309455 	J:155856 	
MGI:1922250	Stk38l	serine/threonine kinase 38 like	6		postsynapse organization			ISO	RGD:1564793 	J:155856 	
MGI:2142346	Strn4	striatin, calmodulin binding protein 4	7		regulation of modification of postsynaptic structure			IEA	A0A8I6AK86 ENSRNOP00000095692 	J:342605 	
MGI:2142346	Strn4	striatin, calmodulin binding protein 4	7		regulation of modification of postsynaptic structure			IEA	ENSRNOP00000095692 F1M6V8 	J:342605 	
MGI:2442392	Sybu	syntabulin (syntaxin-interacting)	15		synapse maturation			IBA	PTN002701217 RGD:1564335 	J:161428 	
MGI:2442392	Sybu	syntabulin (syntaxin-interacting)	15		synapse maturation			IEA	A0A8I6A508 ENSRNOP00000085889 	J:342605 	
MGI:2442392	Sybu	syntabulin (syntaxin-interacting)	15		synapse maturation			ISO	RGD:1564335 	J:155856 	
MGI:98460	Syn1	synapsin I	X		synapse organization			IBA	PTN000090069 RGD:3797 	J:161428 	
MGI:98460	Syn1	synapsin I	X		synapse organization			IEA	ENSRNOP00000014250 P09951 	J:342605 	
MGI:98460	Syn1	synapsin I	X		synapse organization			ISO	RGD:3797 	J:155856 	
MGI:103020	Syn2	synapsin II	6		synapse organization			IBA	PTN000090069 RGD:3797 	J:161428 	
MGI:1351334	Syn3	synapsin III	10		synapse organization			IBA	PTN000090069 RGD:3797 	J:161428 	
MGI:3702158	Syndig1	synapse differentiation inducing 1	2		positive regulation of synapse assembly			IBA	MGI:3702158 PTN002685921 Q9H7V2 RGD:1310753 	J:161428 	
MGI:3702158	Syndig1	synapse differentiation inducing 1	2		positive regulation of synapse assembly			IDA		J:158601 	
MGI:3702158	Syndig1	synapse differentiation inducing 1	2		positive regulation of synapse assembly			IEA	ENSRNOP00000060788 Q58DZ9 	J:342605 	
MGI:3702158	Syndig1	synapse differentiation inducing 1	2		positive regulation of synapse assembly			IEA	ENSP00000366058 Q9H7V2 	J:342605 	
MGI:3702158	Syndig1	synapse differentiation inducing 1	2		positive regulation of synapse assembly			ISO	RGD:1310753 	J:155856 	
MGI:3702158	Syndig1	synapse differentiation inducing 1	2		positive regulation of synapse assembly			ISO	Q9H7V2 	J:164563 	
MGI:3702158	Syndig1	synapse differentiation inducing 1	2		regulation of postsynapse assembly			IEA	ENSRNOP00000060788 Q58DZ9 	J:342605 	
MGI:3039785	Syngap1	synaptic Ras GTPase activating protein 1 homolog (rat)	17		maintenance of postsynaptic specialization structure	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:263446 	
MGI:3039785	Syngap1	synaptic Ras GTPase activating protein 1 homolog (rat)	17		maintenance of postsynaptic specialization structure	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:263446 	
MGI:1099446	Synpo	synaptopodin	18		modification of dendritic spine			ISO	Q8N3V7 	J:164563 	
MGI:1914110	Tanc1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	2		dendritic spine maintenance	happens in hippocampus CA3		IMP	MGI:4125076 	J:166453 	
MGI:1914110	Tanc1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	2		regulation of postsynapse organization			IBA	PTN000652319 RGD:1302949 	J:161428 	
MGI:1914110	Tanc1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	2		regulation of postsynapse organization			ISO	RGD:1302949 	J:155856 	
MGI:2444121	Tanc2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	11		regulation of dendritic spine morphogenesis			IBA	PTN002792796 RGD:1309285 	J:161428 	
MGI:2444121	Tanc2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	11		regulation of dendritic spine morphogenesis			ISO	RGD:1309285 	J:155856 	
MGI:2444121	Tanc2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	11		regulation of dendritic spine morphogenesis			ISS	F1LTE0 	J:342587 	
MGI:1915919	Taok2	TAO kinase 2	7		regulation of postsynapse organization			ISO	RGD:621590 	J:155856 	
MGI:1915919	Taok2	TAO kinase 2	7		regulation of synaptic membrane adhesion			ISO	RGD:621590 	J:155856 	
MGI:1345183	Tenm3	teneurin transmembrane protein 3	8		synaptic membrane adhesion	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:324912 	
MGI:2447063	Tenm4	teneurin transmembrane protein 4	7		synaptic membrane adhesion	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:324912 	
MGI:2447063	Tenm4	teneurin transmembrane protein 4	7		synaptic membrane adhesion	happens in glutamatergic synapse,happens in hippocampal formation		NAS		J:324912 	
MGI:98738	Thbs2	thrombospondin 2	17		positive regulation of synapse assembly			IEA	D4A2G6 ENSRNOP00000014552 	J:342605 	
MGI:98738	Thbs2	thrombospondin 2	17		positive regulation of synapse assembly			ISO	RGD:1310979 	J:155856 	
MGI:103306	Tiam1	T cell lymphoma invasion and metastasis 1	16		positive regulation of dendritic spine morphogenesis			ISO	RGD:1307455 	J:155856 	
MGI:103306	Tiam1	T cell lymphoma invasion and metastasis 1	16		regulation of modification of postsynaptic actin cytoskeleton			ISO	RGD:1307455 	J:155856 	
MGI:103306	Tiam1	T cell lymphoma invasion and metastasis 1	16		regulation of postsynapse organization			ISO	RGD:1307455 	J:155856 	
MGI:1917799	Tln2	talin 2	9		presynaptic actin cytoskeleton organization			ISO	Q9Y4G6 	J:164563 	
MGI:1346060	Tlr2	toll-like receptor 2	3		negative regulation of synapse assembly	happens in brain		IGI	P05067 P49768 	J:180762 	
MGI:1932411	Tmem108	transmembrane protein 108	9		postsynaptic density organization			IBA	MGI:1932411 PTN002823788 	J:161428 	
MGI:1932411	Tmem108	transmembrane protein 108	9		postsynaptic density organization			IMP		J:239156 	
MGI:101922	Tnc	tenascin C	4		neuromuscular junction development			IMP	MGI:2148540 	J:47799 	
MGI:101922	Tnc	tenascin C	4		neuromuscular junction development			IMP		J:47799 	
MGI:104798	Tnf	tumor necrosis factor	17		regulation of synapse organization	happens in hippocampal formation,happens in hippocampal neuron		IMP		J:265635 	
MGI:99516	Tnr	tenascin R	1		synapse organization	happens in hippocampus CA1,happens in cerebral cortex		IMP	MGI:2154583 	J:102919 	
MGI:1341264	Tpbg	trophoblast glycoprotein	9		positive regulation of synapse assembly			IDA		J:211830 	
MGI:1913150	Trem2	triggering receptor expressed on myeloid cells 2	17		complement-mediated synapse pruning			IMP		J:273253 	
MGI:1913150	Trem2	triggering receptor expressed on myeloid cells 2	17		excitatory synapse pruning	happens in hippocampal pyramidal neuron		IMP		J:272738 	
MGI:1913150	Trem2	triggering receptor expressed on myeloid cells 2	17		positive regulation of synapse pruning			IEA	ENSP00000362205 Q9NZC2 	J:342605 	
MGI:1913150	Trem2	triggering receptor expressed on myeloid cells 2	17		positive regulation of synapse pruning			ISO	Q9NZC2 	J:164563 	
MGI:1913150	Trem2	triggering receptor expressed on myeloid cells 2	17		positive regulation of synapse pruning			ISS	Q9NZC2 	J:342587 	
MGI:1917374	Trim47	tripartite motif-containing 47	11		regulation of postsynapse assembly			IEA	A6HKU0 ENSRNOP00000010887 	J:342605 	
MGI:1917374	Trim47	tripartite motif-containing 47	11		regulation of postsynapse assembly			IEA	D3ZA22 ENSRNOP00000010887 	J:342605 	
MGI:1929183	Tsc1	TSC complex subunit 1	2		synapse organization			IMP	MGI:2656240 	J:103933 	
MGI:102548	Tsc2	TSC complex subunit 2	17		regulation of postsynapse organization			ISO	RGD:3908 	J:155856 	
MGI:98869	Tuba1a	tubulin, alpha 1A	15		regulation of synapse organization	happens in neuromuscular junction		IDA		J:228874 	
MGI:98869	Tuba1a	tubulin, alpha 1A	15		regulation of synapse organization	happens in neuromuscular junction		IMP		J:228874 	
MGI:98869	Tuba1a	tubulin, alpha 1A	15		synapse organization			IMP	MGI:5925400 	J:288349 	
MGI:108278	Ube2m	ubiquitin-conjugating enzyme E2M	7		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		EXP		J:262411 	
MGI:108278	Ube2m	ubiquitin-conjugating enzyme E2M	7		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:262411 	
MGI:108278	Ube2m	ubiquitin-conjugating enzyme E2M	7		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:262411 	
MGI:1917870	Ube2v2	ubiquitin-conjugating enzyme E2 variant 2	16		positive regulation of synapse assembly			ISO	RGD:727838 	J:155856 	
MGI:105098	Ube3a	ubiquitin protein ligase E3A	7		negative regulation of dendritic spine morphogenesis			ISO	RGD:1306361 	J:155856 	
MGI:1891295	Ube3b	ubiquitin protein ligase E3B	5		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation,happens in glutamatergic synapse,happens in cerebral cortex		IDA		J:333720 	
MGI:1891295	Ube3b	ubiquitin protein ligase E3B	5		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in cerebral cortex,happens in glutamatergic synapse,happens in hippocampal formation		IEP		J:333720 	
MGI:1891295	Ube3b	ubiquitin protein ligase E3B	5		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation,happens in glutamatergic synapse,happens in cerebral cortex		IMP		J:333720 	
MGI:3051532	Unc13a	unc-13 homolog A	8		neuromuscular junction development			IGI	MGI:1342278 	J:99336 	
MGI:1342278	Unc13b	unc-13 homolog B	4		neuromuscular junction development			IGI	MGI:3051532 	J:99336 	
MGI:894681	Usp9x	ubiquitin specific peptidase 9, X chromosome	X		regulation of postsynapse assembly	happens in cerebral cortex		IDA		J:290391 	
MGI:894681	Usp9x	ubiquitin specific peptidase 9, X chromosome	X		regulation of postsynapse assembly	happens in cerebral cortex		IEP		J:290391 	
MGI:894681	Usp9x	ubiquitin specific peptidase 9, X chromosome	X		regulation of postsynapse assembly	happens in cerebral cortex		IMP		J:290391 	
MGI:2135272	Vangl2	VANGL planar cell polarity 2	1		regulation of synapse pruning	happens in hippocampal formation		IDA		J:310416 	
MGI:2135272	Vangl2	VANGL planar cell polarity 2	1		regulation of synapse pruning	happens in hippocampal formation		IMP		J:310416 	
MGI:99919	Vcp	valosin containing protein	4		regulation of synapse organization			IEA	ENSRNOP00000040121 P46462 	J:342605 	
MGI:99919	Vcp	valosin containing protein	4		regulation of synapse organization			ISO	RGD:621595 	J:155856 	
MGI:2143698	Vezt	vezatin, adherens junctions transmembrane protein	10		synapse maturation	happens in hippocampal formation		IDA		J:185644 	
MGI:2143698	Vezt	vezatin, adherens junctions transmembrane protein	10		synapse maturation	happens in hippocampal formation		IMP		J:185644 	
MGI:103223	Vhl	von Hippel-Lindau tumor suppressor	6		regulation of postsynapse organization	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:234716 	
MGI:103223	Vhl	von Hippel-Lindau tumor suppressor	6		regulation of postsynapse organization	happens in glutamatergic synapse,happens in hippocampal formation		IEP		J:234716 	
MGI:103223	Vhl	von Hippel-Lindau tumor suppressor	6		regulation of postsynapse organization	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:234716 	
MGI:98935	Vldlr	very low density lipoprotein receptor	19		regulation of synapse assembly			IDA		J:234584 	
MGI:98935	Vldlr	very low density lipoprotein receptor	19		regulation of synapse assembly			IMP		J:234584 	
MGI:1890467	Vps35	VPS35 retromer complex component	8		regulation of dendritic spine maintenance			IEA	ENSP00000299138 Q96QK1 	J:342605 	
MGI:1890467	Vps35	VPS35 retromer complex component	8		regulation of dendritic spine maintenance			ISO	Q96QK1 	J:164563 	
MGI:1890467	Vps35	VPS35 retromer complex component	8		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation,happens in cerebral cortex		IDA		J:263408 	
MGI:1890467	Vps35	VPS35 retromer complex component	8		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation,happens in cerebral cortex		IMP		J:263408 	
MGI:1890467	Vps35	VPS35 retromer complex component	8		regulation of synapse maturation	happens in glutamatergic synapse,happens in hippocampal formation,happens in cerebral cortex		IDA		J:263408 	
MGI:1890467	Vps35	VPS35 retromer complex component	8		regulation of synapse maturation	happens in glutamatergic synapse,happens in hippocampal formation,happens in cerebral cortex		IMP		J:263408 	
MGI:1890467	Vps35	VPS35 retromer complex component	8		regulation of terminal button organization			IEA	ENSP00000299138 Q96QK1 	J:342605 	
MGI:1890467	Vps35	VPS35 retromer complex component	8		regulation of terminal button organization			ISO	Q96QK1 	J:164563 	
MGI:1916387	Vstm5	V-set and transmembrane domain containing 5	9		positive regulation of excitatory synapse assembly			IBA	MGI:1916387 PTN007558151 	J:161428 	
MGI:1916387	Vstm5	V-set and transmembrane domain containing 5	9		positive regulation of excitatory synapse assembly			IMP		J:235713 	
MGI:1890563	Wasf1	WASP family, member 1	10		modification of postsynaptic actin cytoskeleton	happens in hippocampal formation,happens in corpus striatum		IDA		J:263395 	
MGI:1890563	Wasf1	WASP family, member 1	10		modification of postsynaptic actin cytoskeleton	happens in corpus striatum,happens in hippocampal formation		IMP		J:263395 	
MGI:1098641	Wasf2	WASP family, member 2	4		postsynapse organization	happens in hippocampal formation		IDA		J:263380 	
MGI:1098641	Wasf2	WASP family, member 2	4		postsynapse organization	happens in hippocampal formation		IMP		J:263380 	
MGI:1098641	Wasf2	WASP family, member 2	4		postsynaptic actin cytoskeleton organization	happens in hippocampal formation		IDA		J:263380 	
MGI:1098641	Wasf2	WASP family, member 2	4		postsynaptic actin cytoskeleton organization	happens in hippocampal formation		IMP		J:263380 	
MGI:2658986	Wasf3	WASP family, member 3	5		modification of postsynaptic actin cytoskeleton	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:263433 	
MGI:2658986	Wasf3	WASP family, member 3	5		modification of postsynaptic actin cytoskeleton	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:263433 	
MGI:1920428	Wasl	WASP like actin nucleation promoting factor	6		dendritic spine morphogenesis			IMP		J:239194 	
MGI:1920428	Wasl	WASP like actin nucleation promoting factor	6		postsynapse organization			ISO	RGD:735144 	J:155856 	
MGI:1920428	Wasl	WASP like actin nucleation promoting factor	6		postsynaptic actin cytoskeleton organization			ISO	RGD:735144 	J:155856 	
MGI:1920428	Wasl	WASP like actin nucleation promoting factor	6		regulation of postsynapse organization	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:239194 	
MGI:1920428	Wasl	WASP like actin nucleation promoting factor	6		regulation of postsynapse organization	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:239194 	
MGI:98956	Wnt3a	wingless-type MMTV integration site family, member 3A	11		regulation of presynapse assembly			IEA	ENSP00000284523 P56704 	J:342605 	
MGI:98956	Wnt3a	wingless-type MMTV integration site family, member 3A	11		regulation of presynapse assembly			ISO	P56704 	J:164563 	
MGI:98956	Wnt3a	wingless-type MMTV integration site family, member 3A	11		regulation of synapse organization			IEA	ENSP00000284523 P56704 	J:342605 	
MGI:98956	Wnt3a	wingless-type MMTV integration site family, member 3A	11		regulation of synapse organization			ISO	P56704 	J:164563 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		negative regulation of synapse assembly			IDA		J:162983 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		regulation of postsynapse organization			IEA	ENSP00000264634 P41221 	J:342605 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		regulation of postsynapse organization			ISO	P41221 	J:164563 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		regulation of postsynaptic specialization assembly			ISO	RGD:69250 	J:155856 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		regulation of synapse organization			IEA	ENSP00000264634 P41221 	J:342605 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		regulation of synapse organization			ISO	P41221 	J:164563 	
MGI:98961	Wnt7a	wingless-type MMTV integration site family, member 7A	6		dendritic spine morphogenesis			IEA	ENSP00000285018 O00755 	J:342605 	
MGI:98961	Wnt7a	wingless-type MMTV integration site family, member 7A	6		dendritic spine morphogenesis	happens in hippocampal neuron		IGI	Q9WVB9 	J:173542 	
MGI:98961	Wnt7a	wingless-type MMTV integration site family, member 7A	6		dendritic spine morphogenesis			ISO	O00755 	J:164563 	
MGI:98961	Wnt7a	wingless-type MMTV integration site family, member 7A	6		positive regulation of excitatory synapse assembly			IEA	ENSP00000285018 O00755 	J:342605 	
MGI:98961	Wnt7a	wingless-type MMTV integration site family, member 7A	6		positive regulation of excitatory synapse assembly			ISO	O00755 	J:164563 	
MGI:98961	Wnt7a	wingless-type MMTV integration site family, member 7A	6		positive regulation of synapse assembly	positively regulates synapse assembly		IDA		J:45351 	
